authorization_country,substance_name,mpid,package_id,medicinal_product_name,MA_holder,MA_number,spc_fi,spc_sv,basis_substance,reference_substance,formname_fi,formname_sv,formname_en,spor_form_list,spor_form,manufactureddoseform,route_of_admin_fi,route_of_admin_sv,route_of_admin_en,route_of_admin_spor_id,edqm_roa_id,strength_with_unit,ingredient_quantity_operator,ingredient_base_strength,ingredient_strength_min,ingredient_strength_max,strength_unit_fi,strength_unit_sv,strength_unit_en,reference_substance_strength,code,free_form_package_size,legal_status_for_supply
FIN,Amoxicillin trihydrate,3520,7774,Amoxin,ratiopharm GmbH,11517,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11517,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11517,Amoxicillin trihydrate,Amoxicillin,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,574,,,mg,mg,mg,500,J01CA04,20,R
FIN,Amoxicillin trihydrate,3520,7775,Amoxin,ratiopharm GmbH,11517,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11517,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11517,Amoxicillin trihydrate,Amoxicillin,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,574,,,mg,mg,mg,500,J01CA04,30,R
FIN,Amoxicillin trihydrate,3520,7776,Amoxin,ratiopharm GmbH,11517,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11517,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11517,Amoxicillin trihydrate,Amoxicillin,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,574,,,mg,mg,mg,500,J01CA04,100,R
FIN,Amoxicillin trihydrate,3520,7777,Amoxin,ratiopharm GmbH,11517,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11517,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11517,Amoxicillin trihydrate,Amoxicillin,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,574,,,mg,mg,mg,500,J01CA04,2 PÄ,R
FIN,Amoxicillin trihydrate,3520,12465,Amoxin,ratiopharm GmbH,11517,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11517,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11517,Amoxicillin trihydrate,Amoxicillin,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,574,,,mg,mg,mg,500,J01CA04,14,R
FIN,Amoxicillin trihydrate,3521,7778,Amoxin,ratiopharm GmbH,11518,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11518,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11518,Amoxicillin trihydrate,Amoxicillin,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,750 mg,,861,,,mg,mg,mg,750,J01CA04,20,R
FIN,Amoxicillin trihydrate,3521,7779,Amoxin,ratiopharm GmbH,11518,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11518,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11518,Amoxicillin trihydrate,Amoxicillin,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,750 mg,,861,,,mg,mg,mg,750,J01CA04,30,R
FIN,Amoxicillin trihydrate,3521,7780,Amoxin,ratiopharm GmbH,11518,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11518,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11518,Amoxicillin trihydrate,Amoxicillin,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,750 mg,,861,,,mg,mg,mg,750,J01CA04,100,R
FIN,Amoxicillin trihydrate,3521,7781,Amoxin,ratiopharm GmbH,11518,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11518,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11518,Amoxicillin trihydrate,Amoxicillin,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,750 mg,,861,,,mg,mg,mg,750,J01CA04,2 PÄ,R
FIN,Amoxicillin trihydrate,3521,7782,Amoxin,ratiopharm GmbH,11518,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11518,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11518,Amoxicillin trihydrate,Amoxicillin,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,750 mg,,861,,,mg,mg,mg,750,J01CA04,14,R
FIN,Amoxicillin trihydrate,3664,8083,Amoxin,ratiopharm GmbH,12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,Amoxicillin trihydrate,Amoxicillin,jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,100 mg/ml,,"116,3 mg",,,mg,mg,mg,100,J01CA04,10 ml PÄ,R
FIN,Amoxicillin trihydrate,3664,8084,Amoxin,ratiopharm GmbH,12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,Amoxicillin trihydrate,Amoxicillin,jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,100 mg/ml,,"116,3 mg",,,mg,mg,mg,100,J01CA04,20 ml,R
FIN,Amoxicillin trihydrate,3664,8085,Amoxin,ratiopharm GmbH,12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,Amoxicillin trihydrate,Amoxicillin,jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,100 mg/ml,,"116,3 mg",,,mg,mg,mg,100,J01CA04,40 ml,R
FIN,Amoxicillin trihydrate,3664,8086,Amoxin,ratiopharm GmbH,12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,Amoxicillin trihydrate,Amoxicillin,jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,100 mg/ml,,"116,3 mg",,,mg,mg,mg,100,J01CA04,60 ml,R
FIN,Amoxicillin trihydrate,3664,8087,Amoxin,ratiopharm GmbH,12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,Amoxicillin trihydrate,Amoxicillin,jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,100 mg/ml,,"116,3 mg",,,mg,mg,mg,100,J01CA04,100 ml,R
FIN,Amoxicillin trihydrate,3664,172406,Amoxin,ratiopharm GmbH,12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12122,Amoxicillin trihydrate,Amoxicillin,jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,100 mg/ml,,"116,3 mg",,,mg,mg,mg,100,J01CA04,40 ml,R
FIN,Amoxicillin trihydrate,9278,8998,Helipak A,Orion Corporation,12701,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12701,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12701,Amoxicillin trihydrate,,enterokapseli ja tabletti,enterokapsel och tablett,gastro-resistant capsule and tablet,,,gastro-resistant capsule and tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,574 mg (500 mg),,,,,,,A02BD03,14 + 30 + 10 + 14,R
FIN,Amoxicillin trihydrate,10768,12797,Helipak K,Orion Corporation,13825,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=13825,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=13825,Amoxicillin trihydrate,,enterokapseli ja tabletti,enterokapsel och tablett,gastro-resistant capsule and tablet,,,gastro-resistant capsule and tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,574 mg (500 mg),,,,,,,A02BD07,30 + 14 + 14,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",30619,106610,Amorion Comp,Orion Corporation,24772,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24772,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24772,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,875 mg / 125 mg,,"1005, 149",,,mg,mg,mg,"125, 875",J01CR02,10,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",30619,106611,Amorion Comp,Orion Corporation,24772,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24772,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24772,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,875 mg / 125 mg,,"1005, 149",,,mg,mg,mg,"125, 875",J01CR02,12,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",30619,106612,Amorion Comp,Orion Corporation,24772,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24772,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24772,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,875 mg / 125 mg,,"1005, 149",,,mg,mg,mg,"125, 875",J01CR02,14,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",30619,106613,Amorion Comp,Orion Corporation,24772,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24772,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24772,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,875 mg / 125 mg,,"1005, 149",,,mg,mg,mg,"125, 875",J01CR02,3 x 2 PÄ,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",30637,106634,Amorion Comp,Orion Corporation,24781,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24781,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24781,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid",jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,"80 / 11,4 mg/ml",,"15,36, 91,84",,,mg,mg,mg,"11,4, 80",J01CR02,35 ml,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",30637,106635,Amorion Comp,Orion Corporation,24781,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24781,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24781,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid",jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,"80 / 11,4 mg/ml",,"15,36, 91,84",,,mg,mg,mg,"11,4, 80",J01CR02,70 ml,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",43296,155939,Amorion Comp,Orion Corporation,31345,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=31345,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=31345,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg / 125 mg,,"149, 583",,,mg,mg,mg,"125, 500",J01CR02,30,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",43296,155940,Amorion Comp,Orion Corporation,31345,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=31345,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=31345,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg / 125 mg,,"149, 583",,,mg,mg,mg,"125, 500",J01CR02,20,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12358,20148,Amoxin Comp,ratiopharm Oy,14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid",jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,"50 mg / 12,5 mg/ml",,"16,8, 57,4",,,mg,mg,mg,"12,5, 50",J01CR02,60 ml,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12358,20149,Amoxin Comp,ratiopharm Oy,14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid",jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,"50 mg / 12,5 mg/ml",,"16,8, 57,4",,,mg,mg,mg,"12,5, 50",J01CR02,100 ml,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12358,24622,Amoxin Comp,ratiopharm Oy,14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid",jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,"50 mg / 12,5 mg/ml",,"16,8, 57,4",,,mg,mg,mg,"12,5, 50",J01CR02,75 ml,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12358,40849,Amoxin Comp,ratiopharm Oy,14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid",jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,"50 mg / 12,5 mg/ml",,"16,8, 57,4",,,mg,mg,mg,"12,5, 50",J01CR02,2 x 75 ml,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12358,40850,Amoxin Comp,ratiopharm Oy,14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid",jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,"50 mg / 12,5 mg/ml",,"16,8, 57,4",,,mg,mg,mg,"12,5, 50",J01CR02,120 ml,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12358,40851,Amoxin Comp,ratiopharm Oy,14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid",jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,"50 mg / 12,5 mg/ml",,"16,8, 57,4",,,mg,mg,mg,"12,5, 50",J01CR02,2 x 60 ml,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12358,157960,Amoxin Comp,ratiopharm Oy,14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14870,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid",jauhe oraalisuspensiota varten,pulver till oral suspension,powder for oral suspension,200000000004,100000073649,powder for oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,"50 mg / 12,5 mg/ml",,"16,8, 57,4",,,mg,mg,mg,"12,5, 50",J01CR02,80 ml,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12359,20150,Amoxin Comp,ratiopharm Oy,14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg / 125 mg,,"149,0, 574,00",,,mg,mg,mg,"125,0, 500,0",J01CR02,10,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12359,20151,Amoxin Comp,ratiopharm Oy,14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg / 125 mg,,"149,0, 574,00",,,mg,mg,mg,"125,0, 500,0",J01CR02,12,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12359,20152,Amoxin Comp,ratiopharm Oy,14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg / 125 mg,,"149,0, 574,00",,,mg,mg,mg,"125,0, 500,0",J01CR02,16,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12359,20153,Amoxin Comp,ratiopharm Oy,14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg / 125 mg,,"149,0, 574,00",,,mg,mg,mg,"125,0, 500,0",J01CR02,20,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12359,20154,Amoxin Comp,ratiopharm Oy,14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg / 125 mg,,"149,0, 574,00",,,mg,mg,mg,"125,0, 500,0",J01CR02,30,R
FIN,"Amoxicillin trihydrate, Potassium clavulanate",12359,20155,Amoxin Comp,ratiopharm Oy,14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=14871,"Amoxicillin trihydrate, Potassium clavulanate","Amoxicillin, Clavulanic acid","tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg / 125 mg,,"149,0, 574,00",,,mg,mg,mg,"125,0, 500,0",J01CR02,100,R
